,address,zipcode,city,state,latitude,longitude,usecode,bedrooms,amount,last-updated,rent,rentPerUnit,totalMonthlyIncome,downPayment,loanAmount,interestRate,pmiRate,loanTerm_years,paymentsPerYear,taxRate,insuranceRate,monthlyInterest,monthlyPrincipal,monthlyP&I,monthlyTaxes,monthlyInsurance,monthlyPMI,subTotalMonthlyPayment,vacancy,capitalExpenditures,maintenance,subtotalMonthlyReserves,totalMonthlyExpenses,rehabCost,closingCosts,initialInvestment,monthlyCashFlow,yearlyLoanPaydown,appreciationAmount,oneYearNWROI
1747,24743 e hoover pl,80016,Aurora,CO,39.597351,-104.69898,SingleFamily,4.0,440529.0,01/08/2020,2400.0,800.0,3200.0,15418.515000000001,425110.485,0.0366,0.01,30,12,0.008,0.005,1296.58697925,583.4641406625,1880.0511199124999,293.686,183.55375,354.2587375,2711.5496074125,100,100,100,300,3011.5496074125,20000,8810.58,44229.095,188.45039258750012,7001.569687949999,26431.739999999998,1.0240931766521562
1385,"4641 18th st,",80304,Boulder,CO,40.059016,-105.275299,Condominium,2.0,183860.0,01/08/2020,1900.0,1900.0,3800.0,6435.1,177424.9,0.0366,0.01,30,12,0.008,0.005,541.145945,243.51567525,784.6616202499999,122.57333333333334,76.60833333333333,147.85408333333334,1131.69737025,100,100,100,300,1431.69737025,20000,3677.2000000000003,30112.3,2368.30262975,2922.188103,11031.6,2.164345455511535
390,2611 e nichols cir,80122,Centennial,CO,39.571225,-104.95731,Condominium,2.0,283736.0,01/08/2020,1650.0,1650.0,3300.0,9930.76,273805.24,0.0366,0.01,30,12,0.008,0.005,835.105982,375.7976919,1210.9036739,189.15733333333333,118.22333333333334,228.17103333333333,1746.4553739,100,100,100,300,2046.4553739,20000,5674.72,35605.48,1253.5446261,4509.5723028,17024.16,1.5833592979507645
351,7560 s uinta pl,80112,Centennial,CO,39.579696000000006,-104.894462,SingleFamily,5.0,682713.0,01/08/2020,3134.0,783.5,3917.5,23894.955,658818.0449999999,0.0366,0.01,30,12,0.008,0.005,2009.3950372499996,904.2277667624999,2913.6228040124997,455.142,284.46375,549.0150375,4202.2435915125,100,100,100,300,4502.2435915125,20000,13654.26,57549.215000000004,-584.7435915124997,10850.733201149998,40962.78,0.9417780955483059
752,4667 e 95th dr,80229,Thornton,CO,39.870101,-104.933627,SingleFamily,3.0,443649.0,01/08/2020,2395.0,1197.5,3592.5,15527.715000000002,428121.285,0.0366,0.01,30,12,0.008,0.005,1305.76991925,587.5964636625,1893.3663829124998,295.766,184.85375,356.7677375,2730.7538704124995,100,100,100,300,3030.7538704124995,20000,8872.98,44400.69500000001,561.7461295875005,7051.157563950001,26618.94,1.2337881449603436
347,7643 s rosemary cir,80112,Centennial,CO,39.57797,-104.89879199999999,SingleFamily,2.0,449643.0,01/08/2020,2200.0,2200.0,4400.0,15737.505000000001,433905.495,0.0366,0.01,30,12,0.008,0.005,1323.41175975,595.5352918875001,1918.9470516375002,299.762,187.35125000000002,361.58791249999996,2767.6482141375004,100,100,100,300,3067.6482141375004,20000,8992.86,44730.365000000005,1332.3517858624996,7146.423502650001,26978.579999999998,1.7105432726292302
1490,5681 juhls dr,80301,Boulder,CO,40.05234,-105.22168700000002,SingleFamily,3.0,738186.0,01/08/2020,2400.0,1200.0,3600.0,25836.510000000002,712349.49,0.0366,0.01,30,12,0.008,0.005,2172.6659445,977.699675025,3150.365619525,492.124,307.57750000000004,593.6245749999999,4543.6916945250005,100,100,100,300,4843.6916945250005,20000,14763.720000000001,60600.23,-1243.6916945250005,11732.3961003,44291.159999999996,0.9158258271627019
65,16637 e berry pl,80015,Centennial,CO,39.616126,-104.79486700000001,SingleFamily,6.0,520608.0,01/08/2020,2700.0,540.0,3240.0,18221.280000000002,502386.72,0.0366,0.01,30,12,0.008,0.005,1532.2794959999999,689.5257732,2221.8052692,347.07200000000006,216.92,418.6556,3204.4528692000004,100,100,100,300,3504.4528692000004,20000,10412.16,48633.44,-264.45286920000035,8274.3092784,31236.48,0.8804097519731278
75,8220 e phillips pl,80112,Centennial,CO,39.56633,-104.89383899999999,Townhouse,2.0,409329.0,01/08/2020,2200.0,2200.0,4400.0,14326.515000000001,395002.485,0.0366,0.01,30,12,0.008,0.005,1204.75757925,542.1409106625,1746.8984899124998,272.886,170.55375,329.16873749999996,2519.5069774125,100,100,100,300,2819.5069774125,20000,8186.58,42513.095,1580.4930225875,6505.69092795,24559.739999999998,1.7978306966124205
382,19393 e prentice pl,80015,Centennial,CO,39.620348,-104.76189699999999,SingleFamily,4.0,454257.0,01/08/2020,2500.0,833.3333333333334,3333.3333333333335,15898.995,438358.005,0.0366,0.01,30,12,0.008,0.005,1336.99191525,601.6463618624999,1938.6382771125,302.838,189.27374999999998,365.29833750000006,2796.0483646125,100,100,100,300,3096.0483646125,20000,9085.14,44984.135,237.2849687208336,7219.75634235,27255.42,1.0519841265592857
1951,20596 e flora dr,80013,Aurora,CO,39.65759,-104.748173,SingleFamily,3.0,434475.0,01/08/2020,2350.0,1175.0,3525.0,15206.625000000002,419268.375,0.0366,0.01,30,12,0.008,0.005,1278.7685437500002,575.4458446875001,1854.2143884375002,289.65000000000003,181.03125,349.3903125,2674.2859509375003,100,100,100,300,2974.2859509375003,20000,8689.5,43896.125,550.7140490624997,6905.350136250001,26068.5,1.2229420871432273
1823,2871 s xanadu way,80014,Aurora,CO,39.664575,-104.833836,Condominium,3.0,306480.0,01/08/2020,2050.0,1025.0,3075.0,10726.800000000001,295753.2,0.0366,0.01,30,12,0.008,0.005,902.0472599999999,405.921267,1307.968527,204.32000000000002,127.7,246.461,1886.449527,100,100,100,300,2186.4495269999998,20000,6129.6,36856.4,888.5504730000002,4871.055204,18388.8,1.2541230527126903
1629,1307 s biscay st,80017,Aurora,CO,39.692671000000004,-104.76878599999999,SingleFamily,3.0,330200.0,01/08/2020,1969.0,984.5,2953.5,11557.000000000002,318643.0,0.0366,0.01,30,12,0.008,0.005,971.8611500000001,437.33751750000005,1409.1986675,220.13333333333333,137.58333333333334,265.53583333333336,2032.4511675,100,100,100,300,2332.4511675000003,20000,6604.0,38161.0,621.0488324999997,5248.05021,19812.0,1.1615690416917794
648,1660 ruth dr,80229,Thornton,CO,39.869931,-104.965475,SingleFamily,3.0,282009.0,01/08/2020,1795.0,897.5,2692.5,9870.315,272138.685,0.0366,0.01,30,12,0.008,0.005,830.02298925,373.5103451625,1203.5333344125002,188.006,117.50375000000001,226.78223749999998,1735.8253219125004,100,100,100,300,2035.8253219125004,20000,5640.18,35510.495,656.6746780874996,4482.12414195,16920.54,1.127913319118756
1485,505 concord ave,80304,Boulder,CO,40.02302,-105.289864,SingleFamily,3.0,1962541.0,01/08/2020,5976.0,2988.0,8964.0,68688.93500000001,1893852.065,0.0366,0.01,30,12,0.008,0.005,5776.24879825,2599.3119592125,8375.5607574625,1308.3606666666667,817.7254166666667,1578.2100541666666,12079.856894962499,100,100,100,300,12379.856894962499,20000,39250.82,127939.755,-3415.8568949624987,31191.743510549997,117752.45999999999,1.1240440531639286
153,6394 s xanadu way,80111,Centennial,CO,39.600421000000004,-104.83178199999999,Condominium,3.0,395335.0,01/08/2020,2200.0,1100.0,3300.0,13836.725000000002,381498.27499999997,0.0366,0.01,30,12,0.008,0.005,1163.56973875,523.6063824375,1687.1761211875,263.5566666666667,164.72291666666666,317.9152291666666,2433.3709336875,100,100,100,300,2733.3709336875,20000,7906.7,41743.425,566.6290663125001,6283.276589249999,23720.1,1.1978635050909212
1493,3055 24th st,80304,Boulder,CO,40.030801000000004,-105.26591,SingleFamily,4.0,921333.0,01/08/2020,3000.0,1000.0,4000.0,32246.655000000002,889086.345,0.0366,0.01,30,12,0.008,0.005,2711.71335225,1220.2710085125,3931.9843607625,614.222,383.88875,740.9052875000001,5671.000398262499,100,100,100,300,5971.000398262499,20000,18426.66,70673.315,-1971.0003982624994,14643.25210215,55279.979999999996,0.8245152689243457
1492,"4800 osage dr,",80303,Boulder,CO,39.98993,-105.233595,SingleFamily,2.0,475243.0,01/08/2020,1815.0,1815.0,3630.0,16633.505,458609.495,0.0366,0.01,30,12,0.008,0.005,1398.75895975,629.4415318875,2028.2004916375,316.82866666666666,198.01791666666668,382.17457916666666,2925.2216541375,100,100,100,300,3225.2216541375,20000,9504.86,46138.365000000005,404.7783458624999,7553.29838265,28514.579999999998,1.359068933912157
463,9710 harrison st,80229,Denver,CO,39.872444,-104.944777,SingleFamily,3.0,352599.0,01/08/2020,2000.0,1000.0,3000.0,12340.965000000002,340258.035,0.0366,0.01,30,12,0.008,0.005,1037.78700675,467.00415303750003,1504.7911597875,235.066,146.91625000000002,283.5483625,2170.3217722875,100,100,100,300,2470.3217722875,20000,7051.9800000000005,39392.94500000001,529.6782277124998,5604.04983645,21155.94,1.145284480990187
1895,1621 s buchanan cir,80018,Aurora,CO,39.688553999999996,-104.710247,SingleFamily,4.0,445005.0,01/08/2020,2550.0,850.0,3400.0,15575.175000000001,429429.825,0.0366,0.01,30,12,0.008,0.005,1309.7609662500001,589.3924348125,1899.1534010625,296.67,185.41875000000002,357.8581875,2739.1003385625,100,100,100,300,3039.1003385625,20000,8900.1,44475.275,360.8996614375001,7072.70921775,26700.3,1.0860822143314457
383,7222 s blackhawk st,80112,Englewood,CO,39.583393,-104.824235,MultiFamily2To4,2.0,401771.0,01/08/2020,1610.0,1610.0,3220.0,14061.985,387709.015,0.0366,0.01,30,12,0.008,0.005,1182.51249575,532.1306230875,1714.6431188375,267.8473333333333,167.40458333333333,323.09084583333333,2472.9858813375,100,100,100,300,2772.9858813375,20000,8035.42,42097.405,447.0141186625001,6385.56747705,24106.26,1.310674539226349
29,7010 s steele st,80122,Centennial,CO,39.589591,-104.952692,SingleFamily,4.0,717843.0,01/08/2020,2950.0,983.3333333333334,3933.3333333333335,25124.505,692718.495,0.0366,0.01,30,12,0.008,0.005,2112.79140975,950.7561343875001,3063.5475441375,478.56199999999995,299.10125,577.2654125,4418.476206637501,100,100,100,300,4718.476206637501,20000,14356.86,59481.365000000005,-785.1428733041671,11409.073612650001,43070.58,0.955894995567099
1960,22055 e jamison pl,80016,Aurora,CO,39.578326000000004,-104.732067,SingleFamily,2.0,358501.0,01/08/2020,1900.0,1900.0,3800.0,12547.535000000002,345953.46499999997,0.0366,0.01,30,12,0.008,0.005,1055.15806825,474.8211307125,1529.9791989625,239.0006666666667,149.37541666666667,288.2945541666666,2206.6498364625004,100,100,100,300,2506.6498364625004,20000,7170.02,39717.55500000001,1293.3501635374996,5697.85356855,21510.059999999998,1.6498527044527282
1968,18567 e hamilton dr,80013,Aurora,CO,39.655931,-104.77200699999999,SingleFamily,3.0,414550.0,01/08/2020,2300.0,1150.0,3450.0,14509.250000000002,400040.75,0.0366,0.01,30,12,0.008,0.005,1220.1242875,549.055929375,1769.180216875,276.3666666666667,172.72916666666666,333.3672916666667,2551.6433418750003,100,100,100,300,2851.6433418750003,20000,8291.0,42800.25,598.3566581249997,6588.6711525,24873.0,1.2252720731771425
1498,1080 evergreen ave,80304,Boulder,CO,40.03089,-105.28358100000001,SingleFamily,2.0,1019311.0,01/08/2020,3000.0,3000.0,6000.0,35675.885,983635.115,0.0366,0.01,30,12,0.008,0.005,3000.0871007500004,1350.0391953375001,4350.126296087501,679.5406666666667,424.7129166666667,819.6959291666667,6274.0758085875,100,100,100,300,6574.0758085875,20000,20386.22,76062.10500000001,-574.0758085875004,16200.470344050002,61158.659999999996,1.3997800960281073
1538,349 w arapahoe ln,80302,Boulder,CO,40.01364,-105.292344,SingleFamily,3.0,1853401.0,01/08/2020,5307.0,2653.5,7960.5,64869.035,1788531.9649999999,0.0366,0.01,30,12,0.008,0.005,5455.02249325,2454.7601219625,7909.7826152125,1235.6006666666667,772.2504166666668,1490.4433041666664,11408.0770027125,100,100,100,300,11708.0770027125,20000,37068.020000000004,121937.05500000001,-3747.5770027125,29457.12146355,111204.06,1.0458859895459998
1985,14319 e layton dr,80015,Aurora,CO,39.630994,-104.82051700000001,SingleFamily,4.0,599918.0,01/08/2020,2668.0,889.3333333333334,3557.3333333333335,20997.13,578920.87,0.0366,0.01,30,12,0.008,0.005,1765.7086535,794.568894075,2560.277547575,399.94533333333334,249.96583333333334,482.4340583333333,3692.622772575,100,100,100,300,3992.622772575,20000,11998.36,52995.490000000005,-435.2894392416665,9534.8267289,35995.08,0.9619390906282779
1256,2953 6th st,80304,Boulder,CO,40.028956,-105.28944299999999,SingleFamily,3.0,857495.0,01/08/2020,2400.0,1200.0,3600.0,30012.325000000004,827482.6749999999,0.0366,0.01,30,12,0.008,0.005,2523.8221587499997,1135.7199714375,3659.5421301874994,571.6633333333333,357.2895833333334,689.5688958333334,5278.063942687499,100,100,100,300,5578.063942687499,20000,17149.9,67162.225,-1978.0639426874986,13628.639657249998,51449.7,0.829954224193734
714,13321 birch cir,80241,Thornton,CO,39.938196000000005,-104.93674399999999,SingleFamily,3.0,365771.0,01/08/2020,2075.0,1037.5,3112.5,12801.985,352969.015,0.0366,0.01,30,12,0.008,0.005,1076.55549575,484.44997308750004,1561.0054688375,243.84733333333335,152.40458333333333,294.14084583333334,2251.3982313375004,100,100,100,300,2551.3982313375004,20000,7315.42,40117.405,561.1017686624996,5813.399677050001,21946.26,1.170137522628894
1248,3245 4th st,80304,Boulder,CO,40.034822,-105.291953,SingleFamily,3.0,1359526.0,01/08/2020,4618.0,2309.0,6927.0,47583.41,1311942.5899999999,0.0366,0.01,30,12,0.008,0.005,4001.4248995,1800.641204775,5802.066104275,906.3506666666667,566.4691666666666,1093.2854916666665,8368.171429275,100,100,100,300,8668.171429275,20000,27190.52,94773.93000000001,-1741.1714292750003,21607.6944573,81571.56,1.1605849552297767
1966,2669 s xanadu way a,80014,Aurora,CO,39.669682,-104.83476800000001,SingleFamily,2.0,268243.0,01/08/2020,1750.0,1750.0,3500.0,9388.505000000001,258854.495,0.0366,0.01,30,12,0.008,0.005,789.5062097499999,355.27779438749997,1144.7840041374998,178.82866666666666,111.76791666666666,215.71207916666665,1651.0926666374999,100,100,100,300,1951.0926666374999,20000,5364.86,34753.365,1548.9073333625001,4263.33353265,16094.58,1.7248632336178096
1262,1665 nugget ct,80304,Boulder,CO,40.039914,-105.27646200000001,SingleFamily,3.0,762364.0,01/08/2020,2400.0,1200.0,3600.0,26682.74,735681.26,0.0366,0.01,30,12,0.008,0.005,2243.827843,1009.7225293500001,3253.55037235,508.2426666666667,317.6516666666667,613.0677166666667,4692.51242235,100,100,100,300,4992.51242235,20000,15247.28,61930.020000000004,-1392.5124223499997,12116.6703522,45741.84,0.8969537113664745
564,10005 wyandott cir s,80260,Thornton,CO,39.878398,-105.01286,SingleFamily,4.0,394865.0,01/08/2020,2200.0,733.3333333333334,2933.3333333333335,13820.275000000001,381044.725,0.0366,0.01,30,12,0.008,0.005,1162.18641125,522.9838850625,1685.1702963124999,263.24333333333334,164.52708333333334,317.5372708333333,2430.4779838125,100,100,100,300,2730.4779838125,20000,7897.3,41717.575000000004,202.85534952083344,6275.80662075,23691.899999999998,0.9876406002745842
177,6352 s ash ct,80121,Centennial,CO,39.60106,-104.93818700000001,SingleFamily,4.0,495674.0,01/08/2020,2450.0,816.6666666666666,3266.6666666666665,17348.59,478325.41,0.0366,0.01,30,12,0.008,0.005,1458.8925005,656.5016252250001,2115.3941257250003,330.44933333333336,206.53083333333333,398.60450833333334,3050.9788007250004,100,100,100,300,3350.9788007250004,20000,9913.48,47262.06999999999,-84.31213405833387,7878.019502700001,29740.44,0.98190184843787
641,15008 clayton st,80602,Thornton,CO,39.966997,-104.955278,SingleFamily,4.0,483445.0,01/08/2020,2501.0,833.6666666666666,3334.6666666666665,16920.575,466524.425,0.0366,0.01,30,12,0.008,0.005,1422.89949625,640.3047733125001,2063.2042695625,322.2966666666667,201.43541666666667,388.77035416666666,2975.7067070625,100,100,100,300,3275.7067070625,20000,9668.9,46589.475,58.95995960416667,7683.657279750001,29006.7,1.0174374533089288
366,5215 s pitkin ct,80015,Centennial,CO,39.621287,-104.789569,SingleFamily,3.0,355290.0,01/08/2020,2095.0,1047.5,3142.5,12435.150000000001,342854.85,0.0366,0.01,30,12,0.008,0.005,1045.7072925,470.568281625,1516.275574125,236.86,148.0375,285.712375,2186.885449125,100,100,100,300,2486.885449125,20000,7105.8,39540.950000000004,655.6145508750001,5646.8193795,21317.399999999998,1.1987975501347337
766,2636 e 138th ave,80602,Thornton,CO,39.945246000000004,-104.955047,SingleFamily,4.0,451833.0,01/08/2020,2500.0,833.3333333333334,3333.3333333333335,15814.155,436018.845,0.0366,0.01,30,12,0.008,0.005,1329.8574772499999,598.4358647624999,1928.2933420124998,301.22200000000004,188.26375,363.34903749999995,2781.1281295125,100,100,100,300,3081.1281295125,20000,9036.66,44850.815,252.2052038208335,7181.230377149999,27109.98,1.055001404612157
196,1160 e easter ave,80122,Centennial,CO,39.586814000000004,-104.97439299999999,SingleFamily,4.0,567329.0,01/08/2020,2607.0,869.0,3476.0,19856.515000000003,547472.485,0.0366,0.01,30,12,0.008,0.005,1669.79107925,751.4059856625,2421.1970649125,378.2193333333334,236.38708333333332,456.2270708333333,3492.0305524125006,100,100,100,300,3792.0305524125006,20000,11346.58,51203.095,-316.0305524125006,9016.87182795,34039.74,0.9704929984994068
593,12828 jasmine st,80602,Thornton,CO,39.929202000000004,-104.915746,Townhouse,2.0,278959.0,01/08/2020,1840.0,1840.0,3680.0,9763.565,269195.435,0.0366,0.01,30,12,0.008,0.005,821.04607675,369.4707345375,1190.5168112874999,185.97266666666667,116.23291666666667,224.32952916666667,1717.0519237874996,100,100,100,300,2017.0519237874996,20000,5579.18,35342.745,1662.9480762125004,4433.64881445,16737.54,1.7883886984160398
1756,3956 s atchison way,80014,Aurora,CO,39.645053000000004,-104.825925,SingleFamily,3.0,368829.0,01/08/2020,2145.0,1072.5,3217.5,12909.015000000001,355919.985,0.0366,0.01,30,12,0.008,0.005,1085.55595425,488.5001794125,1574.0561336625,245.886,153.67875,296.5999875,2270.2208711625,100,100,100,300,2570.2208711625,20000,7376.58,40285.595,647.2791288375001,5862.00215295,22129.739999999998,1.2071086873360066
1456,1616 6th st,80302,Boulder,CO,40.012151,-105.28701399999999,SingleFamily,3.0,1588746.0,01/08/2020,4570.0,2285.0,6855.0,55606.11000000001,1533139.89,0.0366,0.01,30,12,0.008,0.005,4676.076664499999,2104.234499025,6780.311163524999,1059.164,661.9775000000001,1277.616575,9779.069238524999,100,100,100,300,10079.069238524999,20000,31774.920000000002,107381.03000000001,-3224.0692385249986,25250.813988299997,95324.76,1.0179334573900065
168,4838 s espana ct,80015,Centennial,CO,39.627973,-104.760274,SingleFamily,2.0,342346.0,01/08/2020,1995.0,1995.0,3990.0,11982.11,330363.89,0.0366,0.01,30,12,0.008,0.005,1007.6098645000001,453.424439025,1461.034303525,228.23066666666668,142.64416666666668,275.3032416666667,2107.212378525,100,100,100,300,2407.212378525,20000,6846.92,38829.03,1582.787621475,5441.0932683,20540.76,1.7748397198178787
1370,805 e laurel ave,80303,Boulder,CO,40.001383000000004,-105.227699,SingleFamily,4.0,1128590.0,01/08/2020,3453.0,1151.0,4604.0,39500.65,1089089.3499999999,0.0366,0.01,30,12,0.008,0.005,3321.7225175,1494.775132875,4816.497650375,752.3933333333333,470.24583333333334,907.5744583333332,6946.711275375001,100,100,100,300,7246.711275375001,20000,22571.8,82072.45,-2642.7112753750007,17937.3015945,67715.4,0.8255165562865492
681,9270 harrison st,80229,Thornton,CO,39.864826,-104.940802,SingleFamily,4.0,391996.0,01/08/2020,2250.0,750.0,3000.0,13719.86,378276.14,0.0366,0.01,30,12,0.008,0.005,1153.742227,519.18400215,1672.92622915,261.3306666666667,163.33166666666668,315.2301166666667,2412.8186791499998,100,100,100,300,2712.8186791499998,20000,7839.92,41559.78,287.18132085000025,6230.2080258,23519.76,1.0153120126237436
1642,80 s moline st,80012,Aurora,CO,39.713864,-104.85455300000001,SingleFamily,2.0,227622.0,01/08/2020,1595.0,1595.0,3190.0,7966.77,219655.22999999998,0.0366,0.01,30,12,0.008,0.005,669.9484514999999,301.476803175,971.4252546749999,151.74800000000002,94.84250000000002,183.046025,1401.0617796749998,100,100,100,300,1701.0617796749998,20000,4552.4400000000005,32519.21,1488.9382203250002,3617.7216381,13657.32,1.6692379760147926
