,address,zipcode,city,state,latitude,longitude,usecode,bedrooms,amount,last-updated,rent,rentPerUnit,totalMonthlyIncome,downPayment,loanAmount,interestRate,pmiRate,loanTerm_years,paymentsPerYear,taxRate,insuranceRate,monthlyInterest,monthlyPrincipal,monthlyP&I,monthlyTaxes,monthlyInsurance,monthlyPMI,subTotalMonthlyPayment,vacancy,capitalExpenditures,maintenance,subtotalMonthlyReserves,totalMonthlyExpenses,rehabCost,closingCosts,initialInvestment,monthlyCashFlow,yearlyLoanPaydown,appreciationAmount,oneYearNWROI
172,2600 e 37th ave,80205,Denver,CO,39.767934999999994,-104.95563100000001,MultiFamily2To4,6.0,1002905.0,01/08/2020,2600.0,520.0,3120.0,35101.675,967803.325,0.0366,0.01,30,12,0.008,0.005,2951.80014125,1328.3100635624999,4280.110204812499,668.6033333333334,417.87708333333336,806.5027708333333,6173.0933923125,100,100,100,300,6473.0933923125,20000,20058.100000000002,75159.77500000001,-3353.0933923125003,15939.72076275,60174.299999999996,0.5603649033675259
173,100 n oneida st,80220,Denver,CO,39.718545,-104.90841999999999,SingleFamily,3.0,533670.0,01/08/2020,2463.0,1231.5,3694.5,18678.45,514991.55,0.0366,0.01,30,12,0.008,0.005,1570.7242274999999,706.8259023749999,2277.5501298749996,355.78,222.36249999999998,429.159625,3284.8522548749997,100,100,100,300,3584.8522548749997,20000,10673.4,49351.85,109.64774512500026,8481.9108285,32020.199999999997,1.1467834289899974
174,2410 n newport st,80207,Denver,CO,39.752489000000004,-104.909011,SingleFamily,3.0,591951.0,01/08/2020,2600.0,1300.0,3900.0,20718.285000000003,571232.715,0.0366,0.01,30,12,0.008,0.005,1742.25978075,784.0169013374999,2526.2766820875,394.634,246.64625,476.0272625,3643.5841945875,100,100,100,300,3943.5841945875,20000,11839.02,52557.30500000001,-43.58419458749995,9408.20281605,35517.06,1.1416539048377763
175,7995 e mississippi ave,80247,Denver,CO,39.697590999999996,-104.89524899999999,Townhouse,2.0,257343.0,01/08/2020,1600.0,1600.0,3200.0,9007.005000000001,248335.995,0.0366,0.01,30,12,0.008,0.005,757.4247847500001,340.84115313750004,1098.2659378875,171.562,107.22625,206.9466625,1584.0008503875,100,100,100,300,1884.0008503875,20000,5146.86,34153.865,1315.9991496125,4090.0938376500008,15440.58,1.5963834146735665
176,1440 s vrain way,80219,Denver,CO,39.690903000000006,-105.045934,SingleFamily,4.0,405995.0,01/08/2020,2235.0,745.0,2980.0,14209.825,391785.175,0.0366,0.01,30,12,0.008,0.005,1194.94478375,537.7251526875,1732.6699364375,270.66333333333336,169.16458333333335,326.4876458333333,2498.9854989375,100,100,100,300,2798.9854989375,20000,8119.900000000001,42329.725,181.01450106250013,6452.70183225,24359.7,0.9904287317009501
178,2101 e cornell ave,80210,Denver,CO,39.663294,-104.96243700000001,SingleFamily,3.0,645516.0,01/08/2020,2650.0,1325.0,3975.0,22593.06,622922.94,0.0366,0.01,30,12,0.008,0.005,1899.914967,854.96173515,2754.87670215,430.344,268.965,519.10245,3973.28815215,100,100,100,300,4273.28815215,20000,12910.32,55503.38,-298.2881521500003,10259.5408218,38730.96,1.10463620406541
180,5531 n malaya st,80249,Denver,CO,39.795394,-104.74359799999999,SingleFamily,3.0,348473.0,01/08/2020,1995.0,997.5,2992.5,12196.555,336276.445,0.0366,0.01,30,12,0.008,0.005,1025.64315725,461.5394207625,1487.1825780125,232.31533333333334,145.19708333333332,280.2303708333333,2144.9253655125,100,100,100,300,2444.9253655125,20000,6969.46,39166.015,547.5746344875001,5538.47304915,20908.38,1.1486424815749063
181,4136 n zenobia st,80212,Denver,CO,39.773626,-105.051732,SingleFamily,4.0,1390947.0,01/08/2020,5472.0,1824.0,7296.0,48683.145000000004,1342263.855,0.0366,0.01,30,12,0.008,0.005,4093.90475775,1842.2571409875,5936.1618987375,927.2980000000001,579.5612500000001,1118.5532125,8561.5743612375,100,100,100,300,8861.5743612375,20000,27818.940000000002,96502.085,-1565.5743612375009,22107.08569185,83456.81999999999,1.126037985158559
182,5055 n titan ct,80239,Denver,CO,39.788309999999996,-104.840434,SingleFamily,5.0,335861.0,01/08/2020,2119.0,529.75,2648.75,11755.135,324105.865,0.0366,0.01,30,12,0.008,0.005,988.52288825,444.83529971250005,1433.3581879625,223.90733333333333,139.94208333333333,270.0882208333333,2067.2958254625,100,100,100,300,2367.2958254625,20000,6717.22,38472.355,281.45417453749997,5338.023596550001,20151.66,0.9155699902176508
183,3080 s jay st,80227,Denver,CO,39.659853999999996,-105.065873,SingleFamily,4.0,402996.0,01/08/2020,2095.0,698.3333333333334,2793.3333333333335,14104.86,388891.14,0.0366,0.01,30,12,0.008,0.005,1186.117977,533.7530896500001,1719.87106665,268.664,167.915,324.07595000000003,2480.52601665,100,100,100,300,2780.52601665,20000,8059.92,42164.78,12.807316683333283,6405.037075800001,24179.76,0.9277526142908845
187,3055 s bellaire st,80222,Denver,CO,39.661426,-104.938244,SingleFamily,3.0,400742.0,01/08/2020,2100.0,1050.0,3150.0,14025.970000000001,386716.02999999997,0.0366,0.01,30,12,0.008,0.005,1179.4838914999998,530.767751175,1710.2516426749999,267.16133333333335,166.97583333333333,322.2633583333333,2466.652167675,100,100,100,300,2766.652167675,20000,8014.84,42040.81,383.3478323250001,6369.2130141,24044.52,1.1325639777635115
188,828 n perry st,80204,Denver,CO,39.729765,-105.039181,SingleFamily,2.0,378164.0,01/08/2020,1813.0,1813.0,3626.0,13235.740000000002,364928.26,0.0366,0.01,30,12,0.008,0.005,1113.031193,500.86403685000005,1613.89522985,252.10933333333332,157.56833333333333,304.1068833333333,2327.67977985,100,100,100,300,2627.67977985,20000,7563.28,40799.020000000004,998.3202201499998,6010.368442200001,22689.84,1.5303321276834592
191,2233 s logan st,80210,Denver,CO,39.676244,-104.983071,SingleFamily,2.0,588909.0,01/08/2020,2500.0,2500.0,5000.0,20611.815000000002,568297.1849999999,0.0366,0.01,30,12,0.008,0.005,1733.3064142499998,779.9878864125,2513.2943006624996,392.606,245.37875,473.5809875,3624.8600381624997,100,100,100,300,3924.8600381624997,20000,11778.18,52389.995,1075.1399618375003,9359.85463695,35334.54,1.672000048463452
192,21531 e 46th ave,80249,Denver,CO,39.780258,-104.736419,SingleFamily,2.0,297212.0,01/08/2020,1795.0,1795.0,3590.0,10402.420000000002,286809.58,0.0366,0.01,30,12,0.008,0.005,874.7692190000001,393.6461485500001,1268.4153675500002,198.14133333333334,123.83833333333332,239.00798333333333,1829.4030175500002,100,100,100,300,2129.40301755,20000,5944.24,36346.66,1460.5969824499998,4723.753782600001,17832.719999999998,1.6954415501176725
193,6540 e bayaud ave,80224,Denver,CO,39.714537,-104.921434,SingleFamily,2.0,746932.0,01/08/2020,2950.0,2950.0,5900.0,26142.620000000003,720789.38,0.0366,0.01,30,12,0.008,0.005,2198.4076090000003,989.2834240500001,3187.6910330500004,497.9546666666667,311.22166666666664,600.6578166666667,4597.52518305,100,100,100,300,4897.52518305,20000,14938.64,61081.26,1002.4748169499999,11871.401088600001,44815.92,1.7045656702563108
195,7936 e 50th ave,80238,Denver,CO,39.788336,-104.895758,SingleFamily,5.0,1076945.0,01/08/2020,4247.0,1061.75,5308.75,37693.075000000004,1039251.9249999999,0.0366,0.01,30,12,0.008,0.005,3169.7183712499996,1426.3732670624997,4596.0916383124995,717.9633333333333,448.7270833333334,866.0432708333333,6628.825325812499,100,100,100,300,6928.825325812499,20000,21538.9,79231.975,-1620.0753258124987,17116.479204749998,64616.7,0.9470075092158186
200,2525 n holly st,80207,Denver,CO,39.753482,-104.922618,SingleFamily,2.0,642809.0,01/08/2020,2800.0,2800.0,5600.0,22498.315000000002,620310.6849999999,0.0366,0.01,30,12,0.008,0.005,1891.9475892499997,851.3764151624999,2743.3240044124996,428.53933333333333,267.83708333333334,516.9255708333333,3956.6259919124996,100,100,100,300,4256.6259919125,20000,12856.18,55354.495,1343.3740080875004,10216.516981949999,38568.54,1.779540127301315
202,1474 s sherman st,80210,Denver,CO,39.689791,-104.984812,SingleFamily,4.0,684495.0,01/08/2020,2879.0,959.6666666666666,3838.6666666666665,23957.325,660537.6749999999,0.0366,0.01,30,12,0.008,0.005,2014.6399087499997,906.5879589374998,2921.2278676874994,456.33,285.20625,550.4480625,4213.212180187499,100,100,100,300,4513.212180187499,20000,13689.9,57647.225,-674.5455135208326,10879.055507249997,41069.7,0.9605008627041458
204,1340 s zenobia st,80219,Denver,CO,39.692196,-105.05156000000001,SingleFamily,3.0,302982.0,01/08/2020,1885.0,942.5,2827.5,10604.37,292377.63,0.0366,0.01,30,12,0.008,0.005,891.7517715,401.288297175,1293.040068675,201.98800000000003,126.2425,243.648025,1864.918593675,100,100,100,300,2164.918593675,20000,6059.64,36664.01,662.581406325,4815.4595661,18178.92,1.1525023160859926
205,2500 w warren ave,80219,Denver,CO,39.676318,-105.01696899999999,SingleFamily,2.0,326538.0,01/08/2020,1890.0,1890.0,3780.0,11428.830000000002,315109.17,0.0366,0.01,30,12,0.008,0.005,961.0829685,432.487335825,1393.570304325,217.692,136.0575,262.590975,2009.910779325,100,100,100,300,2309.910779325,20000,6530.76,37959.590000000004,1470.089220675,5189.8480299,19592.28,1.7150659076665473
210,4463 n cherokee st,80216,Denver,CO,39.777778999999995,-104.99149299999999,SingleFamily,2.0,378788.0,01/08/2020,2000.0,2000.0,4000.0,13257.580000000002,365530.42,0.0366,0.01,30,12,0.008,0.005,1114.867781,501.69050145,1616.55828245,252.52533333333335,157.82833333333335,304.6086833333333,2331.52063245,100,100,100,300,2631.52063245,20000,7575.76,40833.340000000004,1368.47936755,6020.2860174,22727.28,1.6939422155522912
212,4620 s utica st,80236,Denver,CO,39.633175,-105.045247,SingleFamily,4.0,504433.0,01/08/2020,2240.0,746.6666666666666,2986.6666666666665,17655.155000000002,486777.845,0.0366,0.01,30,12,0.008,0.005,1484.6724272499998,668.1025922624999,2152.7750195125,336.28866666666664,210.18041666666667,405.64820416666663,3104.8923070125,100,100,100,300,3404.8923070125,20000,10088.66,47743.815,-418.22564034583365,8017.231107149999,30265.98,0.8843973491226035
213,932 n utica st,80204,Denver,CO,39.731823,-105.04482,SingleFamily,3.0,373360.0,01/08/2020,1900.0,950.0,2850.0,13067.6,360292.39999999997,0.0366,0.01,30,12,0.008,0.005,1098.89182,494.501319,1593.393139,248.90666666666667,155.56666666666666,300.2436666666666,2298.110139,100,100,100,300,2598.110139,20000,7467.2,40534.799999999996,251.8898610000001,5934.0158280000005,22401.6,1.0548539566002548
215,42 n lincoln st,80203,Denver,CO,39.717333,-104.98606299999999,SingleFamily,3.0,459324.0,01/08/2020,2800.0,1400.0,4200.0,16076.340000000002,443247.66,0.0366,0.01,30,12,0.008,0.005,1351.905363,608.35741335,1960.26277635,306.216,191.385,369.37305,2827.2368263500002,100,100,100,300,3127.2368263500002,20000,9186.48,45262.82000000001,1072.7631736499998,7300.2889602,27559.44,1.425737217522019
216,1810 n julian st,80204,Denver,CO,39.74577,-105.03141000000001,SingleFamily,3.0,615902.0,01/08/2020,3000.0,1500.0,4500.0,21556.570000000003,594345.4299999999,0.0366,0.01,30,12,0.008,0.005,1812.7535614999997,815.7391026749999,2628.492664175,410.60133333333334,256.62583333333333,495.2878583333333,3791.007689175,100,100,100,300,4091.007689175,20000,12318.04,53874.61000000001,408.992310825,9788.869232099998,36954.119999999995,1.2928334323348232
224,4237 n josephine st,80205,Denver,CO,39.762674,-104.95890800000001,SingleFamily,2.0,597928.0,01/08/2020,2395.0,2395.0,4790.0,20927.480000000003,577000.52,0.0366,0.01,30,12,0.008,0.005,1759.851586,791.9332137,2551.7847997,398.6186666666667,249.13666666666666,480.8337666666667,3680.3738997,100,100,100,300,3980.3738997,20000,11958.56,52886.04,809.6261003,9503.1985644,35875.68,1.5851894331282887
227,1843 s fairfax st,80222,Denver,CO,39.6833,-104.92898400000001,SingleFamily,2.0,436343.0,01/08/2020,2150.0,2150.0,4300.0,15272.005000000001,421070.995,0.0366,0.01,30,12,0.008,0.005,1284.26653475,577.9199406375,1862.1864753874997,290.8953333333333,181.80958333333334,350.8924958333334,2685.7838878874995,100,100,100,300,2985.7838878874995,20000,8726.86,43998.865000000005,1314.2161121125005,6935.039287649999,26180.579999999998,1.6974577101704782
228,1000 n locust st,80220,Denver,CO,39.731832,-104.913655,SingleFamily,3.0,597439.0,01/08/2020,2400.0,1200.0,3600.0,20910.365,576528.635,0.0366,0.01,30,12,0.008,0.005,1758.41233675,791.2855515374999,2549.6978882875,398.29266666666666,248.93291666666667,480.4405291666667,3677.3640007875,100,100,100,300,3977.3640007875,20000,11948.78,52859.145000000004,-377.3640007875001,9495.42661845,35846.34,1.0445382461067048
